article_title,country,revision_id,article_quality,population,region
Marcial Ayaipoma,Peru,1058534187,Stub,33.4,SOUTH AMERICA
Susana Baca,Peru,1111783957,C,33.4,SOUTH AMERICA
Alfonso Barrantes,Peru,1097469380,Start,33.4,SOUTH AMERICA
Jorge Basadre,Peru,1114115042,GA,33.4,SOUTH AMERICA
Carlos Basombrío Iglesias,Peru,1083490915,C,33.4,SOUTH AMERICA
Carlos Bazán Zender,Peru,1112290559,C,33.4,SOUTH AMERICA
Francisco Belaúnde,Peru,1108924025,Stub,33.4,SOUTH AMERICA
Rodolfo Beltrán Bravo,Peru,1102563720,Start,33.4,SOUTH AMERICA
Carlos Boloña,Peru,1113168027,Start,33.4,SOUTH AMERICA
Luis Cáceres Velásquez,Peru,1098591359,Start,33.4,SOUTH AMERICA
Carlos Roca Cáceres,Peru,1046450761,C,33.4,SOUTH AMERICA
Luciano Castillo Colonna,Peru,1035237720,Stub,33.4,SOUTH AMERICA
Carlos Chacón Galindo,Peru,1098279465,Start,33.4,SOUTH AMERICA
Hipólito Chaiña,Peru,1114378608,Stub,33.4,SOUTH AMERICA
Nazario Chávez Aliaga,Peru,1086435516,C,33.4,SOUTH AMERICA
Fernando Cillóniz,Peru,1098672952,C,33.4,SOUTH AMERICA
Héctor Cornejo Chávez,Peru,1097470993,Stub,33.4,SOUTH AMERICA
Víctor Crisólogo,Peru,1098426345,Start,33.4,SOUTH AMERICA
Manuel Cipriano Dulanto,Peru,1007709014,Stub,33.4,SOUTH AMERICA
Luis A. Eguiguren,Peru,1109868921,B,33.4,SOUTH AMERICA
Víctor Espinoza Peña,Peru,1100835112,Stub,33.4,SOUTH AMERICA
Vicente Flores (politician),Peru,1104152301,Stub,33.4,SOUTH AMERICA
George Forsyth (footballer),Peru,1093610326,GA,33.4,SOUTH AMERICA
Hildebrando Fuentes,Peru,1097472487,Start,33.4,SOUTH AMERICA
Ronald Gamarra Herrera,Peru,1097472690,Stub,33.4,SOUTH AMERICA
Carlos Gamarra Ugaz,Peru,1097472740,Start,33.4,SOUTH AMERICA
Rafael Arcangel Avalos Garcia,Peru,1060107117,Stub,33.4,SOUTH AMERICA
Francisco de Paula González Vigil,Peru,1060068653,Start,33.4,SOUTH AMERICA
Julio Guzmán,Peru,1115864376,C,33.4,SOUTH AMERICA
Nadine Heredia,Peru,1107010550,Start,33.4,SOUTH AMERICA
Fernando Herrera Mamani,Peru,1100256402,Start,33.4,SOUTH AMERICA
Antonio Huachaca,Peru,1109866720,FA,33.4,SOUTH AMERICA
José Huerta,Peru,1108482833,Start,33.4,SOUTH AMERICA
Patricia Juárez,Peru,1115167237,Start,33.4,SOUTH AMERICA
Luis Felipe de Las Casas Grieve,Peru,1094060287,Stub,33.4,SOUTH AMERICA
Nieves Limachi,Peru,1056507136,Stub,33.4,SOUTH AMERICA
Rafael López Aliaga,Peru,1115843755,GA,33.4,SOUTH AMERICA
Santiago Manuin Valera,Peru,1104379963,Stub,33.4,SOUTH AMERICA
Oscar Mollohuanca,Peru,963951858,C,33.4,SOUTH AMERICA
Jorge Muñoz (Peruvian politician),Peru,1105812167,C,33.4,SOUTH AMERICA
Luis Nava Guibert,Peru,1105909691,C,33.4,SOUTH AMERICA
Rosa María Ortiz,Peru,1103929161,Stub,33.4,SOUTH AMERICA
Bruno Pacheco (politician),Peru,1115169812,C,33.4,SOUTH AMERICA
Jorge Polar,Peru,972532640,Stub,33.4,SOUTH AMERICA
Luis de la Puente Uceda,Peru,1090725579,C,33.4,SOUTH AMERICA
Jaime Quijandría Salmón,Peru,1089545411,Start,33.4,SOUTH AMERICA
Roberto Ramírez del Villar,Peru,1097529786,Stub,33.4,SOUTH AMERICA
Luisa Revilla,Peru,1105944510,Stub,33.4,SOUTH AMERICA
José de la Riva-Agüero y Looz-Corswarem,Peru,987096306,Stub,33.4,SOUTH AMERICA
Miguel Romero Sotelo,Peru,1114457561,Start,33.4,SOUTH AMERICA
Miguel Rosas,Peru,1010787172,Start,33.4,SOUTH AMERICA
José Faustino Sánchez Carrión,Peru,1009677935,Start,33.4,SOUTH AMERICA
José Manuel Valdés,Peru,1070143577,Start,33.4,SOUTH AMERICA
Mario Vargas Llosa,Peru,1114963826,FA,33.4,SOUTH AMERICA
César Vásquez Bazán,Peru,1090348699,Start,33.4,SOUTH AMERICA
Walter Vásquez Vejarano,Peru,1114127798,Stub,33.4,SOUTH AMERICA
Federico Villarreal,Peru,1060047142,Stub,33.4,SOUTH AMERICA
Waldemar Cerrón,Peru,1097561931,Start,33.4,SOUTH AMERICA
María Zavala Valladares,Peru,1097532250,Stub,33.4,SOUTH AMERICA
Claudio Zolla,Peru,1112899617,Start,33.4,SOUTH AMERICA
Rui Afonso,Portugal,1110177151,Start,10.3,SOUTHERN EUROPE
António Almeida Henriques,Portugal,1102468053,Stub,10.3,SOUTHERN EUROPE
António Alves Martins,Portugal,1051291177,Start,10.3,SOUTHERN EUROPE
David José Alves,Portugal,959660959,Stub,10.3,SOUTHERN EUROPE
Vítor Alves (soldier),Portugal,1040807736,Start,10.3,SOUTHERN EUROPE
Albino Aroso,Portugal,965663617,Start,10.3,SOUTHERN EUROPE
José Alberto Azeredo Lopes,Portugal,1017628918,Stub,10.3,SOUTHERN EUROPE
Bernardo António da Costa de Sousa de Macedo,Portugal,1097154832,Stub,10.3,SOUTHERN EUROPE
Álvaro Barreto,Portugal,1115314259,Start,10.3,SOUTHERN EUROPE
José Manuel Barroso,Portugal,1114336204,C,10.3,SOUTHERN EUROPE
António Borges,Portugal,1086744217,Start,10.3,SOUTHERN EUROPE
Hermano José Braamcamp de Almeida Castelo Branco,Portugal,1096740081,Start,10.3,SOUTHERN EUROPE
André Bradford,Portugal,1106835172,Start,10.3,SOUTHERN EUROPE
Luís de Almeida Braga,Portugal,1096651418,Start,10.3,SOUTHERN EUROPE
Manuel Caldeira Cabral,Portugal,1030277319,Stub,10.3,SOUTHERN EUROPE
José Carreira Marques,Portugal,1099308842,Start,10.3,SOUTHERN EUROPE
Helena Carreiras,Portugal,1099448491,C,10.3,SOUTHERN EUROPE
Luís Filipe Castro Mendes,Portugal,974486256,Stub,10.3,SOUTHERN EUROPE
"Manuel Antônio Ribeiro de Castro, Baron of Santa Rita",Portugal,1115822644,Start,10.3,SOUTHERN EUROPE
Eduardo Catroga,Portugal,986301250,Stub,10.3,SOUTHERN EUROPE
José Xavier de Cerveira e Sousa,Portugal,1013676755,Start,10.3,SOUTHERN EUROPE
Carlos César,Portugal,1106072948,C,10.3,SOUTHERN EUROPE
Jorge Coelho (politician),Portugal,1100351031,Start,10.3,SOUTHERN EUROPE
José Correia da Serra,Portugal,1097272445,C,10.3,SOUTHERN EUROPE
Ângelo Correia,Portugal,1017628754,Stub,10.3,SOUTHERN EUROPE
António Maria de Sousa Horta e Costa,Portugal,1096663144,Start,10.3,SOUTHERN EUROPE
António Borges Coutinho,Portugal,1097154160,Start,10.3,SOUTHERN EUROPE
Francisco Manuel Homem Cristo,Portugal,1074487934,Stub,10.3,SOUTHERN EUROPE
André Cusaco,Portugal,975220499,Stub,10.3,SOUTHERN EUROPE
José Cutileiro,Portugal,1105519394,C,10.3,SOUTHERN EUROPE
Humberto Delgado,Portugal,1109618391,C,10.3,SOUTHERN EUROPE
Joana Amaral Dias,Portugal,1113188762,Start,10.3,SOUTHERN EUROPE
Diogo de Castro,Portugal,1093657158,Stub,10.3,SOUTHERN EUROPE
Teófilo Duarte,Portugal,1035778803,Start,10.3,SOUTHERN EUROPE
Adalberto Campos Fernandes,Portugal,940534013,Stub,10.3,SOUTHERN EUROPE
António Osório Sarmento de Figueiredo Jr.,Portugal,1096663479,C,10.3,SOUTHERN EUROPE
Graça Fonseca,Portugal,1080183595,Start,10.3,SOUTHERN EUROPE
Manuel Frasquilho,Portugal,1020511721,C,10.3,SOUTHERN EUROPE
Pedro Frazão,Portugal,1110176487,Start,10.3,SOUTHERN EUROPE
João de Freitas do Amaral,Portugal,992931772,Start,10.3,SOUTHERN EUROPE
Gabriel Mithá Ribeiro,Portugal,1110176719,C,10.3,SOUTHERN EUROPE
Azedo Gneco,Portugal,1114754991,Stub,10.3,SOUTHERN EUROPE
Francisco Gomes da Silva,Portugal,1107586520,C,10.3,SOUTHERN EUROPE
Tiago Mayan Gonçalves,Portugal,1096656096,Start,10.3,SOUTHERN EUROPE
Luís Marques Guedes,Portugal,1096656225,Stub,10.3,SOUTHERN EUROPE
José Maria de Sousa Horta e Costa,Portugal,1106097103,C,10.3,SOUTHERN EUROPE
"Jaime Álvares Pereira de Melo, 3rd Duke of Cadaval",Portugal,1093387423,Stub,10.3,SOUTHERN EUROPE
Jorge Jardim,Portugal,1053224306,Stub,10.3,SOUTHERN EUROPE
João Leão,Portugal,1107458541,B,10.3,SOUTHERN EUROPE
Ricardo Baptista Leite,Portugal,1105685125,GA,10.3,SOUTHERN EUROPE
Carlos Lélis,Portugal,1100035200,Stub,10.3,SOUTHERN EUROPE
António Lino Neto,Portugal,1072723017,C,10.3,SOUTHERN EUROPE
Paulo Lowndes Marques,Portugal,1107778733,C,10.3,SOUTHERN EUROPE
Bruno Maçães,Portugal,1104366992,Start,10.3,SOUTHERN EUROPE
Martim Pires Machado,Portugal,1004496049,Stub,10.3,SOUTHERN EUROPE
Margarida Mano,Portugal,1017549513,Stub,10.3,SOUTHERN EUROPE
Almerindo Marques,Portugal,1100210355,Start,10.3,SOUTHERN EUROPE
Hermínio Martinho,Portugal,1021510388,Start,10.3,SOUTHERN EUROPE
Manuel Martins Manso,Portugal,1013841485,Start,10.3,SOUTHERN EUROPE
Guilherme d'Oliveira Martins,Portugal,1097158306,Start,10.3,SOUTHERN EUROPE
Rita Matias,Portugal,1113905945,C,10.3,SOUTHERN EUROPE
Filipe Melo (politician),Portugal,1110177028,Start,10.3,SOUTHERN EUROPE
Manuel Monge (military figure),Portugal,1017040116,Stub,10.3,SOUTHERN EUROPE
Teresa Morais,Portugal,1017549526,Stub,10.3,SOUTHERN EUROPE
Mariana Mortágua,Portugal,1099222694,Stub,10.3,SOUTHERN EUROPE
Francisco Pereira de Moura,Portugal,1110974507,Stub,10.3,SOUTHERN EUROPE
Henrique Neto,Portugal,1107778758,Start,10.3,SOUTHERN EUROPE
Bruno Nunes (politician),Portugal,1110177476,Stub,10.3,SOUTHERN EUROPE
Diogo Pacheco de Amorim,Portugal,1111717039,Start,10.3,SOUTHERN EUROPE
José Pacheco (politician),Portugal,1099160777,Stub,10.3,SOUTHERN EUROPE
Álvaro Bulhão Pato,Portugal,1017552926,Stub,10.3,SOUTHERN EUROPE
Pedro Pessanha,Portugal,1115110224,Stub,10.3,SOUTHERN EUROPE
Jaime Nogueira Pinto,Portugal,1089574826,Start,10.3,SOUTHERN EUROPE
Pedro Soares Pinto,Portugal,1110177741,Start,10.3,SOUTHERN EUROPE
Telmo Pinto,Portugal,1059602880,Stub,10.3,SOUTHERN EUROPE
António Pires de Lima,Portugal,1100038206,Start,10.3,SOUTHERN EUROPE
Mário Lemos Pires,Portugal,1101270169,C,10.3,SOUTHERN EUROPE
Alexandre Martins Pamplona Ramos,Portugal,1074816304,B,10.3,SOUTHERN EUROPE
José Hipólito Raposo,Portugal,1110701221,Start,10.3,SOUTHERN EUROPE
José Adriano Pequito Rebelo,Portugal,1022363065,Start,10.3,SOUTHERN EUROPE
Joaquim Heliodoro da Cunha Rivara,Portugal,1102773384,C,10.3,SOUTHERN EUROPE
Tiago Brandão Rodrigues,Portugal,1091950746,Stub,10.3,SOUTHERN EUROPE
Filipa Roseta,Portugal,1112314004,Stub,10.3,SOUTHERN EUROPE
"Francisco Xavier da Silva Pereira, 1st Count of Antas",Portugal,1096862964,Start,10.3,SOUTHERN EUROPE
Augusto Santos Silva,Portugal,1104075620,C,10.3,SOUTHERN EUROPE
Mouzinho da Silveira,Portugal,1108533741,C,10.3,SOUTHERN EUROPE
Manuel Soares Costa,Portugal,1098689269,Stub,10.3,SOUTHERN EUROPE
"José Maria de Sousa Macedo Almeida e Vasconcelos, 1st Baron of Santa Comba Dão",Portugal,1020058589,Start,10.3,SOUTHERN EUROPE
Rui Paulo Sousa,Portugal,1110177590,Start,10.3,SOUTHERN EUROPE
Marta Temido,Portugal,1110978526,Start,10.3,SOUTHERN EUROPE
António Topa,Portugal,1099284051,Stub,10.3,SOUTHERN EUROPE
Francisco Manuel Trigoso,Portugal,1102768482,Start,10.3,SOUTHERN EUROPE
Jorge Valsassina Galveias,Portugal,1110176579,Start,10.3,SOUTHERN EUROPE
António Valverde Martins,Portugal,1101185103,Stub,10.3,SOUTHERN EUROPE
André Ventura,Portugal,1113024633,GA,10.3,SOUTHERN EUROPE
Radu Ciuceanu,Romania,1111240346,GA,19.0,EASTERN EUROPE
Gheorghe A. Lăzăreanu-Lăzurică,Romania,1114255066,FA,19.0,EASTERN EUROPE
Sergey Abisov,Ukraine,1113303500,Start,41.0,EASTERN EUROPE
Oleksiy Arestovych,Ukraine,1112822378,Stub,41.0,EASTERN EUROPE
Oleh Barna,Ukraine,1107628544,Stub,41.0,EASTERN EUROPE
Alexander Barybin,Ukraine,1076927507,Start,41.0,EASTERN EUROPE
Andriy Beshta,Ukraine,1112281458,Stub,41.0,EASTERN EUROPE
Yurii Biriukov (volunteer),Ukraine,1113311776,GA,41.0,EASTERN EUROPE
Ivan Bisyuk,Ukraine,1110372331,Stub,41.0,EASTERN EUROPE
Ihor Brusylo,Ukraine,1114239760,Start,41.0,EASTERN EUROPE
Maksym Buzhanskyi,Ukraine,1110790502,Start,41.0,EASTERN EUROPE
Vyacheslav Chaus,Ukraine,1088343177,Start,41.0,EASTERN EUROPE
Dmytriy Leonidovich Cherniavskiy,Ukraine,1111097065,Stub,41.0,EASTERN EUROPE
Ihor Dolhov,Ukraine,1112281494,Start,41.0,EASTERN EUROPE
Anatoliy Fedorchuk,Ukraine,1106717687,Start,41.0,EASTERN EUROPE
Ivan Gel,Ukraine,1101905255,Stub,41.0,EASTERN EUROPE
Izet Hdanov,Ukraine,993291382,Start,41.0,EASTERN EUROPE
Valeriy Holovko,Ukraine,1096074639,Start,41.0,EASTERN EUROPE
Oleksandr Honcharenko,Ukraine,1114108183,C,41.0,EASTERN EUROPE
Borys Hrinchenko,Ukraine,1111107417,C,41.0,EASTERN EUROPE
Igor Zhovkva,Ukraine,1114395779,Stub,41.0,EASTERN EUROPE
Stepan Ivakhiv,Ukraine,1107524870,Start,41.0,EASTERN EUROPE
Andrey Vladimirovich Ivanchuk,Ukraine,1114165727,Start,41.0,EASTERN EUROPE
Konstantin Ivashchenko,Ukraine,1115427640,Start,41.0,EASTERN EUROPE
Vasily Karazin,Ukraine,1115892102,C,41.0,EASTERN EUROPE
Dmytro Kashchuk,Ukraine,1102174104,Start,41.0,EASTERN EUROPE
Ihor Kharchenko,Ukraine,1112281498,Start,41.0,EASTERN EUROPE
Klitschko brothers,Ukraine,1115675613,GA,41.0,EASTERN EUROPE
Roman Kostenko,Ukraine,1110759963,Start,41.0,EASTERN EUROPE
Mykola Kulinich,Ukraine,1077703729,Start,41.0,EASTERN EUROPE
Volodymyr Kuratchenko,Ukraine,1102923903,Start,41.0,EASTERN EUROPE
Vitalii Kurylo,Ukraine,1110760257,C,41.0,EASTERN EUROPE
Anatolii Kutsevol,Ukraine,1109643440,C,41.0,EASTERN EUROPE
Ihor Kyzym,Ukraine,1112281503,Start,41.0,EASTERN EUROPE
Hennadiy Lahuta,Ukraine,1114221445,Stub,41.0,EASTERN EUROPE
Andriy Maryanovych Levus,Ukraine,1073830494,Start,41.0,EASTERN EUROPE
Ivan Lypa,Ukraine,1089430147,Start,41.0,EASTERN EUROPE
Arnold Margolin,Ukraine,1113785341,C,41.0,EASTERN EUROPE
Oleh Meidych,Ukraine,1088155194,Start,41.0,EASTERN EUROPE
Oleksandr Motsyk,Ukraine,1112281609,C,41.0,EASTERN EUROPE
Volodymyr Mulyava,Ukraine,1112079048,Stub,41.0,EASTERN EUROPE
Oleh Kulinich,Ukraine,1110792268,GA,41.0,EASTERN EUROPE
Oleksii Dniprov,Ukraine,1099227768,C,41.0,EASTERN EUROPE
Vyacheslav Ovechkin,Ukraine,1115205187,Start,41.0,EASTERN EUROPE
Mykhailo Podolyak,Ukraine,1115621000,C,41.0,EASTERN EUROPE
Vasyl Poraiko,Ukraine,1101901817,Start,41.0,EASTERN EUROPE
Mykhailo Reznik,Ukraine,1079037070,Start,41.0,EASTERN EUROPE
Mykola Riabovil,Ukraine,1104756294,Stub,41.0,EASTERN EUROPE
Roman Mashovets,Ukraine,1098361744,Start,41.0,EASTERN EUROPE
Mykola Romanyuk,Ukraine,1114107598,Start,41.0,EASTERN EUROPE
Viacheslav Rublyov,Ukraine,1088155670,Start,41.0,EASTERN EUROPE
Oleksandr Ruzhytskyi,Ukraine,1004085657,Start,41.0,EASTERN EUROPE
Ihor Sahach,Ukraine,1112281519,Start,41.0,EASTERN EUROPE
Volodymyr Saldo,Ukraine,1115892772,GA,41.0,EASTERN EUROPE
Volodymyr Serhiychuk,Ukraine,1101913378,Start,41.0,EASTERN EUROPE
Oleh Shamshur,Ukraine,1062902165,Start,41.0,EASTERN EUROPE
Serhiy Shefir,Ukraine,1114898320,Start,41.0,EASTERN EUROPE
Volodymyr Stelmakh,Ukraine,1114407298,Start,41.0,EASTERN EUROPE
Ivan Steshenko,Ukraine,1114389400,Start,41.0,EASTERN EUROPE
Viacheslav Suprunenko,Ukraine,1090084846,Start,41.0,EASTERN EUROPE
Taras Tarasenko,Ukraine,1106858636,Start,41.0,EASTERN EUROPE
Tamila Tasheva,Ukraine,1114651868,Start,41.0,EASTERN EUROPE
Sergei Timchenko,Ukraine,1000483365,Start,41.0,EASTERN EUROPE
Volodymyr Tsvil,Ukraine,1103910885,C,41.0,EASTERN EUROPE
Volodymyr Tyahlo,Ukraine,1112281717,Start,41.0,EASTERN EUROPE
Kyrylo Tymoshenko,Ukraine,1113849072,C,41.0,EASTERN EUROPE
Evgeniy Udod,Ukraine,1077551665,Start,41.0,EASTERN EUROPE
Andriy Veselovsky,Ukraine,1112281468,Start,41.0,EASTERN EUROPE
Dmytro Vorona,Ukraine,1077325555,Start,41.0,EASTERN EUROPE
Mykola Yankovsky,Ukraine,1112731901,C,41.0,EASTERN EUROPE
Alla Yaroshinskaya,Ukraine,1046568571,C,41.0,EASTERN EUROPE
Kostiantyn Yastrub,Ukraine,1101911244,Stub,41.0,EASTERN EUROPE
Anatoliy Zasukha,Ukraine,1115198892,Start,41.0,EASTERN EUROPE
Natalya Zemna,Ukraine,1101899569,Start,41.0,EASTERN EUROPE
Vitaly Zholobov,Ukraine,1101902703,Start,41.0,EASTERN EUROPE
Jacques Bihozagara,Rwanda,962450057,Start,13.8,EASTERN AFRICA
Francois Habitegeko,Rwanda,1093566116,Stub,13.8,EASTERN AFRICA
Soraya Hakuziyaremye,Rwanda,1113025870,Start,13.8,EASTERN AFRICA
Emmanuel Havugimana,Rwanda,1092282528,C,13.8,EASTERN AFRICA
Jean de Dieu Rurangirwa,Rwanda,1056019246,Stub,13.8,EASTERN AFRICA
Paul Kagame,Rwanda,1115862441,FA,13.8,EASTERN AFRICA
Froduald Karamira,Rwanda,1095387542,C,13.8,EASTERN AFRICA
Patrick Karegeya,Rwanda,1093281669,GA,13.8,EASTERN AFRICA
Alexandre Lyambabaje,Rwanda,1090449316,Start,13.8,EASTERN AFRICA
Christine Mukabunani,Rwanda,1068450641,Stub,13.8,EASTERN AFRICA
Monique Mukaruliza,Rwanda,1104981604,Start,13.8,EASTERN AFRICA
Thomas Nahimana,Rwanda,1112687307,Start,13.8,EASTERN AFRICA
François Ngarukiyintwali,Rwanda,1024022545,Stub,13.8,EASTERN AFRICA
Manasseh Nshuti,Rwanda,1080092568,Start,13.8,EASTERN AFRICA
Bernard Ntaganda,Rwanda,1056019386,Stub,13.8,EASTERN AFRICA
Solina Nyirahabimana,Rwanda,1115613385,Start,13.8,EASTERN AFRICA
Tharcisse Renzaho,Rwanda,1103863452,Start,13.8,EASTERN AFRICA
Anastase Shyaka,Rwanda,1088142303,Stub,13.8,EASTERN AFRICA
Gatabazi Jean Marie Vianney,Rwanda,1072416898,Start,13.8,EASTERN AFRICA
Protais Zigiranyirazo,Rwanda,1091835051,C,13.8,EASTERN AFRICA
Ricky Skerritt,Saint Lucia,1083795099,Start,0.2,CARIBBEAN
Sua Rimoni Ah Chong,Samoa,1026249436,C,0.2,OCEANIA
Le Mamea Matatumua Ata,Samoa,1058368388,Stub,0.2,OCEANIA
Va'aelua Eti Alesana,Samoa,1056317694,Start,0.2,OCEANIA
Lauaki Namulauulu Mamoe,Samoa,1105924212,C,0.2,OCEANIA
Tui Manuʻa Elisala,Samoa,1112329208,C,0.2,OCEANIA
Toleʻafoa Solomona Toʻailoa,Samoa,1040051734,Stub,0.2,OCEANIA
Tamaseu Leni Warren,Samoa,1109671999,Stub,0.2,OCEANIA
Pio Chiaruzzi,San Marino,1102951189,Stub,0.0,SOUTHERN EUROPE
Alessandro Mancini,San Marino,1109440451,Stub,0.0,SOUTHERN EUROPE
Abdullah bin Faisal Al Saud (1831–1889),Saudi Arabia,1115510332,GA,36.7,WESTERN ASIA
Faisal bin Turki Al Saud (1785–1865),Saudi Arabia,1115510126,GA,36.7,WESTERN ASIA
Khalid bin Saud Al Saud (1811–1865),Saudi Arabia,1115508234,C,36.7,WESTERN ASIA
Charles Bastienne,Seychelles,1076671631,Stub,0.1,EASTERN AFRICA
Wallace Cosgrow,Seychelles,1076671993,Stub,0.1,EASTERN AFRICA
Didier Dogley,Seychelles,1076671502,Stub,0.1,EASTERN AFRICA
Errol Fonseka,Seychelles,1070911539,Stub,0.1,EASTERN AFRICA
Joel Morgan,Seychelles,1079606825,Stub,0.1,EASTERN AFRICA
Satya Naidu,Seychelles,1066946719,Start,0.1,EASTERN AFRICA
T. J. Alldridge,Sierra Leone,1083153375,Stub,8.7,WESTERN AFRICA
John Amadu Bangura,Sierra Leone,1098272585,C,8.7,WESTERN AFRICA
Arnold Jonathan Bishop-Gooding,Sierra Leone,1101346073,Start,8.7,WESTERN AFRICA
Christopher Okoro Cole,Sierra Leone,1110752519,Start,8.7,WESTERN AFRICA
Moinina Fofana,Sierra Leone,949534467,Stub,8.7,WESTERN AFRICA
Isatu Fofanah (politician),Sierra Leone,1079483963,Stub,8.7,WESTERN AFRICA
David J. Francis (politician),Sierra Leone,1092035699,C,8.7,WESTERN AFRICA
Momoh Gulama,Sierra Leone,949562875,Start,8.7,WESTERN AFRICA
Mohamed Wurie Jalloh,Sierra Leone,1009329190,Stub,8.7,WESTERN AFRICA
Henry M. Joko-Smart,Sierra Leone,1099837505,Start,8.7,WESTERN AFRICA
Andrew Juxon-Smith,Sierra Leone,1104489204,Stub,8.7,WESTERN AFRICA
Sunkari Kabba-Kamara,Sierra Leone,1077051140,Start,8.7,WESTERN AFRICA
Yahya Kanu,Sierra Leone,1107226049,Start,8.7,WESTERN AFRICA
Edward Kargbo,Sierra Leone,1094590470,Stub,8.7,WESTERN AFRICA
Momodu Kargbo,Sierra Leone,1081953244,Stub,8.7,WESTERN AFRICA
Danda Mohamed Kondeh,Sierra Leone,949695532,Stub,8.7,WESTERN AFRICA
David Lansana,Sierra Leone,1100260184,C,8.7,WESTERN AFRICA
Henry Josiah Lightfoot Boston,Sierra Leone,1115228918,Start,8.7,WESTERN AFRICA
Émile F. Luke,Sierra Leone,1110752536,Stub,8.7,WESTERN AFRICA
Henry O. Macauley,Sierra Leone,1087779835,Stub,8.7,WESTERN AFRICA
Alie Badara Mansaray,Sierra Leone,1000259166,Stub,8.7,WESTERN AFRICA
Mohamed Kamarainba Mansaray,Sierra Leone,1105894039,C,8.7,WESTERN AFRICA
Solomon Musa,Sierra Leone,1078399680,Start,8.7,WESTERN AFRICA
Thomas Peters (revolutionary),Sierra Leone,1102429329,C,8.7,WESTERN AFRICA
Bai Kelfa Sankoh,Sierra Leone,1093263811,Stub,8.7,WESTERN AFRICA
Tinga Seisay,Sierra Leone,1103837195,C,8.7,WESTERN AFRICA
Solomon Athanasius James Pratt,Sierra Leone,1104360217,Stub,8.7,WESTERN AFRICA
Valentine Strasser,Sierra Leone,1109040965,C,8.7,WESTERN AFRICA
Alpha Timbo,Sierra Leone,971644466,Start,8.7,WESTERN AFRICA
Andrew Kuan,Singapore,1106351077,Start,5.5,SOUTHEAST ASIA
Lim Han Hoe,Singapore,1108446872,C,5.5,SOUTHEAST ASIA
Ooi Boon Ewe,Singapore,1103546461,Start,5.5,SOUTHEAST ASIA
Nestor Ghiro,Solomon Islands,1103157870,Stub,0.7,OCEANIA
John Dean Kuku,Solomon Islands,1103157243,Stub,0.7,OCEANIA
Doreen Kuper,Solomon Islands,1071176674,Start,0.7,OCEANIA
Eric Lawson (politician),Solomon Islands,1103173015,Start,0.7,OCEANIA
John Maneniaru,Solomon Islands,1103157725,Stub,0.7,OCEANIA
Andrew Manepora,Solomon Islands,1103157719,Stub,0.7,OCEANIA
Julian Moti,Solomon Islands,1097797290,C,0.7,OCEANIA
Bartholomew Parapolo,Solomon Islands,1103157673,Stub,0.7,OCEANIA
Daniel Suidani,Solomon Islands,1109257595,Start,0.7,OCEANIA
Anthony Veke,Solomon Islands,921555219,Stub,0.7,OCEANIA
Joseph Waleanisia,Solomon Islands,1103157537,Stub,0.7,OCEANIA
Ajilon Jasper Nasiu,Solomon Islands,1103157600,Stub,0.7,OCEANIA
Dulton Adams,South Africa,1086408049,Stub,60.6,SOUTHERN AFRICA
Bongani Baloyi,South Africa,1084870878,C,60.6,SOUTHERN AFRICA
Henry Barrington,South Africa,1091913293,Start,60.6,SOUTHERN AFRICA
Japie Basson,South Africa,1091913341,Start,60.6,SOUTHERN AFRICA
Christiaan Frederik Beyers,South Africa,1099763792,Start,60.6,SOUTHERN AFRICA
Hendrietta Bogopane-Zulu,South Africa,1091913446,Start,60.6,SOUTHERN AFRICA
Bongani Bongo,South Africa,1093781956,C,60.6,SOUTHERN AFRICA
Henry Burton (South African politician),South Africa,1103715218,Start,60.6,SOUTHERN AFRICA
Shaun Byneveldt,South Africa,1086431155,Stub,60.6,SOUTHERN AFRICA
Marshall Campbell,South Africa,1112455259,Start,60.6,SOUTHERN AFRICA
Geoffrey Cronjé,South Africa,1087229553,Stub,60.6,SOUTHERN AFRICA
Rowan Cronjé,South Africa,1090126948,C,60.6,SOUTHERN AFRICA
David Dichaba,South Africa,1087229999,Stub,60.6,SOUTHERN AFRICA
"Nhlanhla ""Lux"" Dlamini",South Africa,1105027900,Stub,60.6,SOUTHERN AFRICA
Stephanus Jacobus du Toit,South Africa,1070184582,GA,60.6,SOUTHERN AFRICA
Jennifer Ferguson,South Africa,1084878734,Start,60.6,SOUTHERN AFRICA
Benjamin Wesley Greenacre,South Africa,1088248229,Stub,60.6,SOUTHERN AFRICA
Owen Horwood,South Africa,1084875345,Start,60.6,SOUTHERN AFRICA
Danie Hough,South Africa,1096032434,Stub,60.6,SOUTHERN AFRICA
John William Jagger,South Africa,1088423836,Start,60.6,SOUTHERN AFRICA
Christina Jasson,South Africa,1095281104,Start,60.6,SOUTHERN AFRICA
Makhosi Khoza,South Africa,1110352747,Start,60.6,SOUTHERN AFRICA
Adam Kok III,South Africa,1084880247,C,60.6,SOUTHERN AFRICA
Cornelius Kok II,South Africa,1027218749,Start,60.6,SOUTHERN AFRICA
Joel Krige,South Africa,1092237074,Stub,60.6,SOUTHERN AFRICA
Johannes Christoffel Krogh,South Africa,1097324284,Start,60.6,SOUTHERN AFRICA
Dawid Kruiper,South Africa,1084880270,Start,60.6,SOUTHERN AFRICA
Cornelis Jacobus Langenhoven,South Africa,1100944645,C,60.6,SOUTHERN AFRICA
